Score1,Score2,Reward
21,20,1
13,31,-18
16,27,-11
6,13,-7
36,17,19
16,27,-11
16,12,4
40,13,27
28,20,8
19,33,-14
13,23,-10
6,10,-4
25,24,1
33,23,10
39,31,8
30,27,3
39,14,25
16,26,-10
20,42,-22
36,35,1
15,21,-6
39,17,22
34,16,18
20,17,3
29,7,22
20,39,-19
19,31,-12
27,15,12
30,24,6
29,27,2
3,27,-24
6,20,-14
18,17,1
13,27,-14
33,24,9
38,22,16
20,23,-3
23,19,4
24,30,-6
14,24,-10
16,31,-15
13,17,-4
12,14,-2
19,17,2
13,31,-18
20,40,-20
31,20,11
28,10,18
22,26,-4
27,30,-3
37,20,17
39,13,26
24,27,-3
10,29,-19
19,28,-9
28,15,13
18,17,1
16,31,-15
29,10,19
14,19,-5
10,26,-16
22,26,-4
37,17,20
26,29,-3
30,14,16
24,31,-7
14,27,-13
6,41,-35
19,26,-7
23,31,-8
27,10,17
16,12,4
23,27,-4
13,26,-13
21,40,-19
15,17,-2
26,6,20
29,20,9
27,31,-4
6,10,-4
25,24,1
20,34,-14
23,20,3
20,30,-10
23,24,-1
29,26,3
28,27,1
26,20,6
19,31,-12
13,27,-14
32,14,18
36,16,20
27,20,7
27,26,1
22,17,5
34,13,21
22,30,-8
23,17,6
23,17,6
39,13,26
16,0,16
13,51,-38
16,38,-22
32,27,5
20,27,-7
29,27,2
23,35,-12
23,19,4
30,20,10
19,33,-14
38,14,24
22,32,-10
21,21,0
12,20,-8
26,27,-1
13,34,-21
10,26,-16
29,34,-5
29,17,12
10,44,-34
20,20,0
20,23,-3
29,23,6
23,24,-1
20,23,-3
22,17,5
17,30,-13
27,21,6
33,10,23
26,44,-18
9,39,-30
24,20,4
23,20,3
12,24,-12
36,17,19
45,21,24
20,39,-19
24,31,-7
23,3,20
22,16,6
19,16,3
33,13,20
39,28,11
33,34,-1
38,34,4
26,13,13
3,24,-21
27,21,6
27,17,10
8,20,-12
30,9,21
19,31,-12
51,21,30
34,16,18
28,13,15
23,15,8
27,28,-1
7,27,-20
32,10,22
14,34,-20
17,41,-24
39,20,19
36,20,16
24,3,21
14,35,-21
23,23,0
30,27,3
22,31,-9
7,37,-30
13,19,-6
26,15,11
33,30,3
45,17,28
13,33,-20
24,13,11
27,20,7
32,10,22
24,30,-6
15,3,12
13,16,-3
26,17,9
25,17,8
6,23,-17
15,9,6
25,28,-3
25,17,8
25,7,18
9,29,-20
27,26,1
22,21,1
24,20,4
27,31,-4
27,20,7
15,30,-15
10,15,-5
17,27,-10
30,27,3
33,17,16
16,30,-14
3,15,-12
15,3,12
28,9,19
27,3,24
38,24,14
16,10,6
26,9,17
16,20,-4
30,10,20
12,13,-1
32,14,18
20,14,6
40,24,16
22,26,-4
13,16,-3
23,34,-11
16,13,3
34,31,3
29,14,15
19,17,2
20,27,-7
21,27,-6
51,16,35
29,10,19
19,19,0
37,17,20
30,14,16
16,24,-8
20,16,4
26,14,12
31,10,21
17,16,1
20,32,-12
28,23,5
12,16,-4
22,20,2
13,23,-10
16,24,-8
40,41,-1
13,14,-1
16,23,-7
20,6,14
15,23,-8
19,20,-1
27,39,-12
16,24,-8
13,31,-18
26,17,9
20,29,-9
33,7,26
27,38,-11
27,21,6
13,27,-14
46,17,29
15,23,-8
20,9,11
7,37,-30
37,41,-4
20,10,10
13,37,-24
17,20,-3
12,17,-5
37,20,17
29,16,13
20,24,-4
9,12,-3
26,31,-5
27,27,0
17,48,-31
14,19,-5
21,41,-20
6,35,-29
34,19,15
23,9,14
10,33,-23
14,24,-10
15,25,-10
20,25,-5
29,10,19
14,17,-3
39,7,32
33,14,19
20,34,-14
42,10,32
34,13,21
19,20,-1
38,17,21
24,32,-8
23,9,14
29,37,-8
30,30,0
36,21,15
6,27,-21
40,21,19
29,14,15
23,20,3
6,34,-28
26,31,-5
37,3,34
16,13,3
19,31,-12
31,27,4
35,9,26
23,17,6
23,24,-1
15,45,-30
27,35,-8
21,35,-14
26,23,3
17,6,11
33,13,20
20,31,-11
18,21,-3
13,21,-8
16,23,-7
29,24,5
28,21,7
20,17,3
13,23,-10
6,30,-24
9,25,-16
27,16,11
6,42,-36
25,16,9
6,46,-40
19,13,6
30,10,20
23,7,16
16,19,-3
9,26,-17
29,17,12
13,33,-20
16,24,-8
43,21,22
10,29,-19
24,24,0
12,26,-14
32,10,22
24,40,-16
39,30,9
29,17,12
23,34,-11
16,27,-11
32,30,2
22,16,6
22,14,8
36,17,19
31,6,25
43,24,19
19,16,3
28,26,2
45,14,31
9,26,-17
26,20,6
17,33,-16
29,21,8
13,41,-28
13,35,-22
21,26,-5
22,29,-7
9,19,-10
39,16,23
31,37,-6
23,26,-3
28,22,6
25,20,5
30,27,3
3,46,-43
19,31,-12
9,17,-8
16,17,-1
35,21,14
27,10,17
16,33,-17
27,10,17
19,27,-8
13,26,-13
25,27,-2
36,28,8
23,24,-1
23,13,10
10,21,-11
18,21,-3
30,19,11
16,34,-18
13,24,-11
40,22,18
28,33,-5
26,16,10
14,33,-19
23,28,-5
27,19,8
33,16,17
29,24,5
6,23,-17
23,23,0
22,15,7
24,21,3
29,10,19
10,34,-24
27,41,-14
32,20,12
10,17,-7
24,38,-14
19,38,-19
20,6,14
38,45,-7
23,16,7
20,20,0
27,21,6
32,33,-1
22,31,-9
16,27,-11
20,24,-4
38,13,25
19,25,-6
26,10,16
23,42,-19
17,27,-10
22,16,6
7,21,-14
25,6,19
10,16,-6
26,16,10
30,30,0
12,23,-11
37,10,27
37,24,13
15,19,-4
17,27,-10
34,28,6
23,43,-20
19,23,-4
20,39,-19
37,12,25
17,52,-35
29,27,2
22,23,-1
13,20,-7
40,36,4
17,27,-10
20,44,-24
15,38,-23
13,31,-18
20,30,-10
13,13,0
10,26,-16
36,20,16
31,23,8
13,23,-10
36,21,15
22,27,-5
31,28,3
13,39,-26
19,23,-4
19,33,-14
10,27,-17
29,14,15
40,24,16
24,21,3
22,23,-1
16,20,-4
12,13,-1
27,16,11
26,20,6
24,7,17
12,14,-2
34,31,3
33,34,-1
22,3,19
26,26,0
13,13,0
9,30,-21
16,31,-15
3,27,-24
36,27,9
37,24,13
10,36,-26
32,30,2
15,17,-2
17,23,-6
9,7,2
25,31,-6
6,32,-26
32,16,16
19,28,-9
22,31,-9
21,16,5
13,23,-10
17,26,-9
21,31,-10
26,38,-12
20,6,14
28,23,5
29,45,-16
29,24,5
16,23,-7
7,37,-30
28,20,8
3,19,-16
12,19,-7
30,37,-7
36,20,16
46,24,22
19,17,2
33,21,12
29,9,20
6,20,-14
20,33,-13
6,19,-13
28,26,2
44,20,24
20,24,-4
22,21,1
27,41,-14
31,27,4
19,10,9
30,20,10
24,13,11
36,23,13
16,27,-11
29,23,6
16,41,-25
19,29,-10
10,30,-20
12,21,-9
16,20,-4
51,35,16
35,23,12
23,21,2
6,33,-27
38,27,11
36,7,29
33,7,26
43,16,27
17,34,-17
17,33,-16
33,10,23
23,20,3
20,28,-8
26,24,2
6,38,-32
9,33,-24
10,12,-2
24,24,0
23,31,-8
16,45,-29
21,14,7
33,34,-1
19,23,-4
26,21,5
47,28,19
25,20,5
36,21,15
9,30,-21
19,27,-8
10,44,-34
29,22,7
31,24,7
23,13,10
34,20,14
19,20,-1
20,35,-15
17,20,-3
23,30,-7
23,14,9
39,20,19
19,17,2
40,12,28
37,28,9
24,23,1
33,13,20
25,24,1
16,31,-15
15,7,8
41,19,22
7,32,-25
39,13,26
30,21,9
10,20,-10
43,21,22
21,30,-9
27,26,1
19,23,-4
25,28,-3
3,26,-23
25,17,8
30,20,10
26,18,8
29,16,13
24,27,-3
28,26,2
17,31,-14
24,7,17
34,37,-3
17,23,-6
15,28,-13
18,23,-5
18,20,-2
32,14,18
30,13,17
33,20,13
37,10,27
7,16,-9
35,20,15
20,23,-3
38,23,15
13,29,-16
16,22,-6
12,24,-12
29,13,16
30,16,14
26,27,-1
3,26,-23
20,43,-23
24,20,4
37,20,17
16,20,-4
18,30,-12
20,36,-16
29,20,9
26,20,6
31,10,21
12,31,-19
26,27,-1
19,30,-11
26,19,7
12,19,-7
13,26,-13
20,31,-11
27,21,6
33,31,2
31,20,11
20,37,-17
29,27,2
16,19,-3
20,29,-9
17,48,-31
48,3,45
26,10,16
33,31,2
24,10,14
29,24,5
20,24,-4
13,29,-16
16,27,-11
6,16,-10
0,3,-3
27,20,7
24,31,-7
29,13,16
19,26,-7
16,19,-3
35,19,16
13,23,-10
30,23,7
23,19,4
42,14,28
39,20,19
13,26,-13
20,31,-11
33,31,2
16,13,3
10,26,-16
12,10,2
16,20,-4
19,28,-9
10,34,-24
19,24,-5
30,35,-5
29,35,-6
19,16,3
16,28,-12
18,27,-9
19,19,0
18,9,9
16,31,-15
37,24,13
16,25,-9
14,31,-17
26,20,6
13,31,-18
35,37,-2
32,24,8
34,31,3
36,17,19
19,27,-8
37,23,14
40,20,20
13,28,-15
37,27,10
30,30,0
17,24,-7
10,7,3
33,30,3
16,31,-15
38,10,28
12,28,-16
6,21,-15
39,10,29
26,21,5
13,9,4
13,21,-8
35,21,14
22,19,3
19,29,-10
25,37,-12
18,23,-5
23,10,13
30,26,4
19,24,-5
28,17,11
9,37,-28
19,24,-5
12,20,-8
30,22,8
35,10,25
22,11,11
16,29,-13
33,26,7
19,13,6
24,13,11
32,20,12
37,10,27
22,27,-5
10,31,-21
6,26,-20
13,24,-11
31,42,-11
20,31,-11
17,26,-9
21,27,-6
9,19,-10
10,45,-35
10,23,-13
29,27,2
31,23,8
27,33,-6
40,17,23
12,27,-15
19,33,-14
22,27,-5
26,24,2
50,33,17
19,34,-15
20,28,-8
24,16,8
9,27,-18
10,21,-11
29,27,2
7,22,-15
24,21,3
33,34,-1
9,30,-21
19,0,19
33,28,5
6,6,0
3,27,-24
36,17,19
20,33,-13
14,31,-17
15,20,-5
27,30,-3
20,26,-6
13,20,-7
44,24,20
20,27,-7
20,40,-20
31,24,7
19,28,-9
16,33,-17
28,17,11
3,29,-26
23,19,4
26,13,13
10,13,-3
14,17,-3
20,19,1
36,23,13
16,28,-12
13,45,-32
6,22,-16
16,15,1
9,27,-18
31,10,21
38,13,25
9,16,-7
23,48,-25
20,21,-1
28,51,-23
15,44,-29
23,23,0
25,2,23
32,13,19
19,27,-8
24,30,-6
13,28,-15
24,27,-3
20,10,10
26,14,12
13,23,-10
28,33,-5
14,7,7
30,27,3
26,7,19
29,15,14
22,20,2
23,23,0
27,36,-9
23,27,-4
14,13,1
30,22,8
27,17,10
34,27,7
12,16,-4
24,35,-11
13,13,0
30,17,13
31,3,28
33,17,16
17,34,-17
30,10,20
26,28,-2
29,17,12
12,21,-9
54,7,47
27,15,12
26,10,16
33,27,6
10,31,-21
23,16,7
34,24,10
23,22,1
21,37,-16
10,30,-20
34,29,5
22,33,-11
10,35,-25
25,20,5
12,16,-4
38,31,7
24,34,-10
17,31,-14
13,24,-11
36,13,23
12,19,-7
37,27,10
23,17,6
27,24,3
30,27,3
25,14,11
12,13,-1
23,20,3
24,27,-3
17,27,-10
38,7,31
17,17,0
34,33,1
25,27,-2
27,35,-8
33,24,9
21,24,-3
24,16,8
26,14,12
31,34,-3
16,20,-4
19,24,-5
23,31,-8
16,20,-4
28,28,0
16,22,-6
19,15,4
27,28,-1
16,16,0
24,30,-6
32,35,-3
33,40,-7
30,37,-7
31,7,24
24,27,-3
37,17,20
21,17,4
9,17,-8
18,10,8
20,24,-4
36,24,12
33,34,-1
23,19,4
18,20,-2
30,19,11
19,17,2
15,13,2
6,23,-17
13,15,-2
19,30,-11
19,17,2
13,23,-10
24,20,4
23,34,-11
30,24,6
13,37,-24
19,24,-5
27,37,-10
29,10,19
30,20,10
32,20,12
27,20,7
20,19,1
27,34,-7
27,33,-6
16,27,-11
36,17,19
23,28,-5
37,35,2
45,12,33
29,21,8
22,24,-2
26,28,-2
29,24,5
27,30,-3
27,24,3
13,9,4
29,14,15
27,24,3
33,14,19
23,16,7
10,17,-7
28,24,4
24,19,5
7,32,-25
33,14,19
26,31,-5
24,31,-7
22,28,-6
19,20,-1
30,35,-5
23,17,6
16,26,-10
20,13,7
16,20,-4
37,27,10
23,31,-8
27,19,8
36,17,19
24,30,-6
20,29,-9
14,13,1
23,12,11
39,7,32
32,13,19
29,13,16
15,30,-15
16,30,-14
15,33,-18
15,19,-4
9,28,-19
27,17,10
24,23,1
25,21,4
19,48,-29
41,45,-4
28,24,4
28,44,-16
13,27,-14
27,17,10
13,21,-8
19,6,13
23,26,-3
16,26,-10
25,33,-8
17,16,1
20,20,0
20,17,3
19,31,-12
40,16,24
17,15,2
20,27,-7
13,17,-4
41,41,0
19,24,-5
17,22,-5
20,24,-4
22,17,5
27,34,-7
20,10,10
35,20,15
29,10,19
34,19,15
24,35,-11
31,29,2
9,31,-22
10,6,4
25,24,1
16,23,-7
36,15,21
30,22,8
13,33,-20
31,14,17
10,27,-17
23,37,-14
3,23,-20
19,33,-14
20,31,-11
7,31,-24
26,17,9
32,17,15
20,17,3
19,22,-3
27,24,3
20,33,-13
20,19,1
17,10,7
29,16,13
23,37,-14
30,20,10
17,10,7
13,34,-21
20,39,-19
27,27,0
23,31,-8
39,10,29
29,23,6
16,21,-5
29,35,-6
17,12,5
46,34,12
37,30,7
30,17,13
30,17,13
36,17,19
29,14,15
18,19,-1
24,31,-7
24,10,14
41,20,21
9,23,-14
15,26,-11
20,43,-23
23,19,4
29,26,3
28,24,4
17,22,-5
20,17,3
10,34,-24
34,38,-4
14,23,-9
6,13,-7
15,10,5
23,38,-15
41,34,7
31,14,17
6,13,-7
12,26,-14
20,17,3
10,10,0
42,33,9
31,23,8
27,38,-11
30,43,-13
18,19,-1
33,13,20
52,16,36
49,26,23
20,37,-17
30,39,-9
40,23,17
7,37,-30
30,17,13
23,16,7
20,24,-4
29,13,16
33,20,13
26,19,7
30,10,20
20,24,-4
13,16,-3
39,20,19
13,37,-24
55,14,41
33,23,10
13,24,-11
37,30,7
34,27,7
27,20,7
30,20,10
30,30,0
22,21,1
6,22,-16
30,34,-4
16,19,-3
25,9,16
36,31,5
35,22,13
33,22,11
16,16,0
3,51,-48
29,20,9
36,35,1
30,39,-9
19,27,-8
34,13,21
27,41,-14
29,14,15
39,13,26
36,33,3
20,36,-16
27,41,-14
19,10,9
20,27,-7
50,16,34
36,42,-6
6,23,-17
6,24,-18
27,23,4
32,24,8
30,15,15
23,23,0
3,10,-7
26,14,12
26,31,-5
23,29,-6
23,30,-7
16,29,-13
14,39,-25
16,30,-14
23,32,-9
13,20,-7
10,47,-37
29,21,8
36,34,2
40,27,13
29,20,9
14,15,-1
10,19,-9
19,27,-8
16,17,-1
13,31,-18
13,20,-7
26,10,16
40,34,6
35,6,29
11,19,-8
19,30,-11
3,44,-41
31,9,22
29,38,-9
23,31,-8
20,25,-5
10,24,-14
7,26,-19
31,20,11
17,10,7
20,21,-1
16,27,-11
13,16,-3
19,19,0
26,31,-5
15,23,-8
43,17,26
29,17,12
19,13,6
19,24,-5
20,27,-7
19,31,-12
30,10,20
23,26,-3
27,49,-22
38,26,12
16,23,-7
29,26,3
37,6,31
13,26,-13
19,28,-9
26,23,3
10,34,-24
32,23,9
12,23,-11
37,21,16
33,13,20
9,7,2
26,30,-4
37,3,34
15,31,-16
19,20,-1
38,21,17
23,28,-5
22,17,5
20,17,3
16,3,13
16,29,-13
38,13,25
21,34,-13
26,19,7
13,17,-4
16,19,-3
6,24,-18
37,31,6
20,33,-13
23,16,7
12,17,-5
16,14,2
20,37,-17
33,20,13
38,36,2
33,3,30
7,44,-37
36,17,19
16,41,-25
9,23,-14
24,17,7
33,14,19
14,21,-7
19,30,-11
39,3,36
19,20,-1
31,10,21
20,42,-22
20,31,-11
6,21,-15
37,34,3
17,17,0
24,31,-7
7,21,-14
24,27,-3
22,6,16
24,20,4
29,17,12
37,24,13
23,34,-11
42,19,23
27,7,20
32,27,5
24,31,-7
14,44,-30
36,27,9
27,34,-7
20,26,-6
24,16,8
30,20,10
12,13,-1
29,9,20
10,40,-30
40,9,31
40,27,13
46,13,33
21,26,-5
26,20,6
30,10,20
29,22,7
26,24,2
39,13,26
9,26,-17
21,10,11
19,24,-5
10,42,-32
26,0,26
37,12,25
33,30,3
6,13,-7
10,25,-15
30,13,17
31,37,-6
27,24,3
13,17,-4
25,17,8
26,27,-1
44,24,20
27,27,0
29,23,6
6,31,-25
22,33,-11
16,12,4
19,27,-8
0,23,-23
10,23,-13
28,12,16
39,17,22
27,31,-4
40,9,31
7,23,-16
7,27,-20
14,31,-17
29,21,8
19,27,-8
19,34,-15
40,34,6
15,20,-5
10,16,-6
41,36,5
40,7,33
33,28,5
32,13,19
19,24,-5
20,9,11
41,20,21
9,10,-1
19,21,-2
25,17,8
23,12,11
22,30,-8
22,20,2
26,35,-9
36,16,20
39,7,32
32,38,-6
10,30,-20
13,20,-7
23,17,6
16,5,11
27,27,0
8,20,-12
33,24,9
16,21,-5
20,37,-17
13,17,-4
10,26,-16
30,24,6
6,18,-12
30,16,14
41,19,22
28,10,18
13,36,-23
6,24,-18
23,20,3
13,18,-5
6,30,-24
23,26,-3
32,24,8
12,28,-16
17,19,-2
48,20,28
16,33,-17
43,31,12
15,23,-8
20,28,-8
34,23,11
25,35,-10
32,7,25
10,26,-16
26,30,-4
17,32,-15
36,16,20
20,13,7
17,29,-12
17,31,-14
26,27,-1
16,17,-1
30,33,-3
17,26,-9
20,40,-20
16,20,-4
21,38,-17
19,22,-3
24,19,5
17,27,-10
7,30,-23
22,21,1
15,38,-23
40,10,30
20,20,0
18,13,5
32,14,18
13,33,-20
6,24,-18
23,24,-1
23,10,13
13,30,-17
19,28,-9
40,21,19
44,24,20
21,10,11
19,34,-15
31,10,21
20,24,-4
40,33,7
33,29,4
30,30,0
39,13,26
22,24,-2
29,27,2
41,10,31
17,33,-16
19,12,7
26,22,4
30,27,3
39,27,12
5,26,-21
52,17,35
22,13,9
36,21,15
13,32,-19
24,33,-9
30,26,4
26,20,6
42,17,25
23,19,4
25,19,6
6,38,-32
32,17,15
