DownAndDistance,Yardline,Expected Points Added (EPA)
3-9,10,0.916933
4-4,28,1.91333
2-16,23,0.758376
4-3,32,1.89272
4-2,79,1.26064
4-11,86,0.126831
2-16,22,0.234159
4-3,33,1.68557
4-2,99,0.936359
1-6,92,0.715004
4-11,50,0.424685
4-3,29,1.65717
1-6,73,1.07268
4-11,33,0.290852
4-2,28,2.15556
3-20,74,0.0198387
4-1,35,2.47007
1-19,2,0
3-7,12,1.55002
2-8,11,1.25266
1-3,15,2.22302
2-6,29,1.64384
1-14,7,0
1-2,26,3.21275
1-5,22,2.07617
2-20,27,0.461451
1-2,24,2.76586
1-5,20,2.02551
2-20,29,0.365576
1-2,27,3.29531
1-5,23,2.42858
2-20,24,0.681807
4-3,26,1.74046
1-6,81,0.933982
4-11,41,0.361658
1-2,28,2.93696
2-20,17,0
1-19,20,0.265478
1-17,20,0.455718
4-19,89,0.00466896
3-19,33,0.125922
2-2,34,2.7707
1-7,70,1.03312
2-17,24,0.258098
1-20,57,0.158282
3-7,23,1.6429
3-1,3,4.72558
1-12,28,1.7231
1-13,20,0.655153
2-13,26,0.514248
2-13,38,0.690905
1-13,28,1.01199
1-12,20,1.11819
1-15,31,0.949661
3-3,58,1.57321
3-17,39,0.0648721
2-11,25,1.31474
3-1,80,2.06443
4-10,94,0.12809
1-8,1,0
1-11,69,0.586974
4-8,4,0
2-10,23,0.988723
1-9,20,1.0211
1-14,4,0
2-8,14,1.59826
1-3,10,2.53158
2-6,30,1.69673
2-5,78,1.20938
4-20,53,0.0133079
1-5,16,2.19061
2-20,25,0.80489
1-2,20,2.93057
2-2,29,2.85953
1-19,6,0
3-20,40,0.108529
3-13,19,0.322805
4-18,89,0.0768369
3-20,10,0
4-14,34,0.0495086
3-20,22,0.386114
3-20,23,0.199666
3-13,18,0.0897453
4-18,88,0.0625986
3-20,21,0.110616
4-14,61,0.135973
3-20,17,0
4-13,55,0.102946
4-13,58,0.0994535
3-17,31,0.170447
2-11,4,0
3-3,39,2.0542
3-17,32,0.115486
2-4,60,1.72117
3-16,26,0.834144
3-15,23,0.460553
3-15,28,0.839014
3-11,31,1.14244
2-9,78,0.535027
1-4,30,2.58843
3-1,8,3.12961
3-7,28,1.49055
2-9,79,0.504116
1-4,31,2.42417
3-1,9,3.01532
3-7,29,1.45678
4-11,92,0.134563
4-2,81,1.23068
3-1,10,2.89957
3-7,30,1.55405
1-11,30,0.984488
4-10,9,0
3-2,35,2.67571
1-7,35,1.79969
3-4,28,2.20948
1-7,46,1.41171
3-4,23,2.36022
1-7,33,1.56642
3-4,26,2.3998
1-12,19,1.01246
3-20,20,0.234451
4-20,11,0
4-20,23,0.27828
1-3,64,1.74751
4-20,15,0
1-3,67,1.6798
4-20,16,0
3-16,24,0.846667
2-4,62,1.73707
4-20,21,0.20871
4-20,18,0
3-16,25,0.658828
2-4,63,1.75301
4-20,22,0.34785
4-20,19,0
4-20,17,0
1-3,65,1.63989
4-20,14,0
4-13,37,0.83484
4-18,27,0.90441
2-11,73,0.489837
3-18,53,0.153558
4-13,36,0.34785
4-18,24,0.41742
3-20,14,0
3-13,23,0.740225
4-18,37,0.27828
4-13,41,0.123565
4-18,31,0.62613
4-5,44,1.65099
4-13,40,0.137441
4-18,28,0.6957
4-16,12,0
1-20,10,0
4-17,30,0
1-19,27,0.291215
1-12,2,0
4-15,30,0.34785
2-11,66,0.648893
3-18,60,0.169179
4-13,27,0.62613
2-11,69,0.515105
3-18,57,0.16594
4-13,24,0.6957
2-11,64,0.50667
3-18,50,0.200666
4-13,29,0.90441
3-7,21,1.39733
3-1,1,5.85223
1-12,26,1.36552
1-13,22,0.944486
4-17,33,0
4-12,30,1.79113
2-14,61,0.307491
4-10,33,0.468821
4-9,33,0.399491
2-10,30,1.13673
4-8,31,0.56678
2-10,29,0.943461
4-8,30,0.630751
1-6,86,0.815463
4-11,40,0.48404
4-3,27,1.59803
1-6,78,0.971732
4-11,32,0.309286
4-2,29,1.88412
1-6,84,0.832762
4-11,42,0.339473
4-2,27,2.13326
3-16,27,0.572561
2-4,61,1.71105
4-20,20,0.06957
1-19,1,0
3-7,11,1.31974
1-19,19,0.347966
3-12,63,0.464543
3-6,27,1.64842
2-19,11,0
4-20,96,0
2-5,35,1.81211
3-12,8,0
3-6,6,3.38806
2-19,30,0.250737
3-6,26,1.63289
2-19,10,0
2-12,89,0.306476
2-7,36,1.44382
3-12,62,0.491649
3-6,24,2.01458
2-19,8,0
4-6,77,0.655959
3-12,61,0.500461
3-14,2,0
3-6,21,1.44227
2-19,13,0
3-6,30,1.61516
2-19,6,0
2-12,88,0.336945
2-7,37,1.39178
3-12,1,0
3-6,25,1.74701
2-19,9,0
4-6,79,0.582712
3-12,59,0.47805
3-6,23,1.61509
2-19,15,0
4-6,72,0.602633
3-12,56,0.488824
3-14,1,0
3-6,22,1.41885
2-19,14,0
2-7,39,1.36207
3-12,3,0
3-6,31,1.51445
2-19,7,0
2-12,93,0.268518
2-7,40,1.38894
4-6,78,0.652744
3-12,58,0.466284
3-14,3,0
3-6,20,1.24183
2-19,12,0
3-5,60,1.32435
1-10,79,0.457448
1-1,3,4.45058
4-2,14,2.33974
4-11,23,0.594307
1-16,19,0.184565
3-18,97,0.0710141
2-11,29,0.915146
1-15,19,0.325935
1-20,7,0
1-20,59,0.1457
3-7,40,1.39429
3-1,4,4.17695
1-12,29,1.34694
1-13,19,0.642476
2-13,28,0.640762
1-13,29,0.523181
1-16,84,0.0984406
1-6,6,4.10793
1-5,64,1.42952
1-10,3,0
3-6,41,1.2575
3-14,14,0.96424
2-12,21,0.70816
1-15,30,0.71989
3-3,61,1.48137
3-17,38,0.0424877
2-11,26,1.19973
1-7,30,1.65605
2-12,5,0
3-20,38,0.135661
1-10,19,0.973802
4-8,29,0.752398
2-10,24,1.31628
3-20,64,0.0333805
3-5,26,2.00016
2-9,32,1.15296
2-3,26,2.17985
4-11,56,0.328057
1-5,31,1.9791
2-20,32,0.413267
1-2,19,2.95542
2-19,86,0.025481
3-14,41,0.33611
2-1,22,3.80164
2-14,46,0.701476
1-11,99,0.220358
1-8,39,1.2296
4-16,35,0.488909
3-3,85,1.18168
4-19,64,0.0152423
3-19,24,0.291498
4-10,49,0.397943
2-14,45,0.632264
2-2,80,1.72285
3-3,94,1.04024
4-19,71,0.00459102
3-19,23,0.510644
4-10,51,0.35854
2-14,51,0.467672
1-8,34,1.29498
4-16,32,0.295797
2-2,82,1.68696
3-3,92,1.14122
4-19,73,0.00322288
3-19,17,0
4-10,48,0.409668
2-14,44,0.471069
2-2,81,1.75564
4-10,50,0.409431
2-14,50,0.539391
1-8,35,1.21849
4-16,39,0.0987195
4-10,55,0.307142
2-14,55,0.429569
4-16,36,0.159252
4-16,31,0.34785
2-2,75,1.91173
4-10,61,0.339854
2-14,57,0.342784
4-16,30,0.34785
2-2,76,1.77867
4-10,52,0.393992
2-14,48,0.414062
4-16,37,0.0878888
4-13,66,0.131558
4-13,45,0.128588
4-13,60,0.0861745
3-17,26,0.354111
3-15,22,0.819535
2-12,2,0
3-19,45,0.0486441
4-19,45,0.0243158
3-11,30,0.581263
3-8,27,0.911067
3-8,31,0.957828
2-9,65,0.663159
1-4,29,2.49406
4-11,99,-0.0450412
4-2,82,1.15342
3-7,27,1.66289
4-3,22,1.87488
1-6,85,0.917858
4-2,24,1.96613
4-11,37,0.636293
2-20,21,0.164582
2-19,98,-0.0603913
3-14,21,0.806316
3-6,34,1.51217
1-7,45,1.5845
3-4,22,2.44138
1-12,18,0.999258
4-10,53,0.336151
2-14,49,0.448957
4-16,38,0.177408
2-3,48,1.90509
2-9,26,0.951709
4-15,77,0.12422
4-19,6,0
2-3,54,1.89653
2-9,28,1.34056
4-15,79,0.176568
4-19,8,0
2-3,51,1.86104
2-9,27,1.00949
4-15,76,0.174721
4-19,7,0
2-3,52,1.92164
4-15,65,0.214457
4-19,10,0
2-3,55,1.78839
4-15,64,0.196362
4-19,11,0
4-13,39,0.0972697
4-18,29,0.90441
4-5,46,1.5022
4-13,42,0.100227
4-18,30,0.48699
3-20,47,0.0222556
3-13,56,0.220451
4-18,2,0
4-5,38,1.62847
4-18,22,1.04355
4-5,39,1.65122
4-18,23,1.18269
2-2,68,2.04431
1-20,28,0.363047
4-16,22,0.27828
2-2,77,1.74476
4-10,60,0.32534
2-14,56,0.462395
4-16,29,0.48699
1-19,26,0.245317
1-12,3,0
4-15,29,0.55656
3-20,48,0.0397849
2-11,67,0.519731
3-18,63,0.170126
4-13,26,0.83484
2-11,65,0.595615
3-18,61,0.176052
4-13,28,0.48699
4-17,35,0.0106042
3-7,19,1.36218
3-1,15,3.12334
4-15,24,0.97398
1-12,24,1.2468
1-13,8,0
4-12,28,1.32183
3-2,68,1.87118
2-14,60,0.329485
4-10,32,0.494887
4-10,93,0.165879
1-8,6,0
1-11,66,0.827296
2-10,18,0.788395
4-8,27,0.415251
2-14,96,0.122052
3-9,15,1.0192
4-4,27,2.03425
1-6,95,0.681174
4-2,98,0.884432
4-11,51,0.289381
4-3,28,1.73441
1-6,87,0.80858
4-11,43,0.384204
4-2,26,1.82175
4-1,33,2.78258
3-7,10,1.09921
4-17,34,0
1-13,9,0
2-7,5,0
4-12,29,0.97398
3-7,18,1.33642
3-1,14,3.35439
4-15,25,0.83484
1-12,7,0
3-11,38,0.750767
2-12,27,1.00022
1-10,9,0
3-5,61,1.39676
1-10,78,0.485212
1-1,2,5.12459
3-5,75,1.16767
1-1,12,3.8374
3-5,63,1.35055
2-18,20,0.447794
3-5,80,1.07997
3-5,77,1.18743
1-9,82,0.556948
2-18,6,0
3-5,82,1.11366
3-5,79,1.15965
1-9,76,0.584789
2-18,4,0
3-5,73,1.23503
1-1,14,3.64841
1-9,78,0.640199
2-18,10,0
3-5,74,1.23822
1-1,13,3.87157
3-5,62,1.31681
1-10,65,0.59348
1-1,1,5.99269
2-18,21,0.304925
3-5,64,1.29724
1-10,75,0.465083
1-1,7,3.03086
3-5,70,1.20008
1-10,73,0.667615
1-1,9,2.94413
3-5,66,1.40988
1-10,77,0.52413
1-1,5,3.68461
3-5,67,1.23657
1-10,76,0.504483
1-1,4,3.90266
3-5,76,1.1315
3-5,72,1.24426
1-1,15,3.24918
1-9,79,0.611919
2-18,11,0
3-5,78,1.18185
1-9,77,0.570974
2-18,5,0
3-5,71,1.19043
1-10,72,0.550266
1-1,8,3.05017
3-5,68,1.27666
1-1,11,3.78204
1-9,75,0.747849
2-18,15,0
3-5,69,1.23742
1-1,10,3.11429
1-9,74,0.618697
2-18,14,0
1-7,72,0.994978
2-17,26,0.379525
1-7,71,0.974809
2-17,25,0.409635
4-11,22,0.513323
4-2,15,2.60695
1-16,18,0.503075
3-18,96,0.0768146
2-11,30,0.843413
1-15,18,0.205377
3-7,41,1.45898
3-1,5,3.67817
1-12,30,0.925333
1-13,18,0.64235
1-13,30,0.690804
1-7,29,1.56395
2-12,6,0
2-3,28,2.43115
2-9,38,1.06049
4-15,78,0.149428
4-18,13,0
3-13,63,0.227207
4-19,9,0
2-3,49,1.85576
2-9,29,0.985422
3-6,84,0.722566
3-14,67,0.196992
2-20,34,0.27549
1-5,29,1.81856
2-9,90,0.430155
1-4,18,2.59593
1-5,30,1.93562
2-20,35,0.259872
1-2,18,3.05167
2-2,27,2.86738
4-13,65,0.0950051
4-13,68,0.0795298
4-13,46,0.124797
4-13,67,0.0776535
2-12,14,1.15636
1-10,26,1.3749
2-19,96,-0.0300232
3-6,32,1.55351
3-14,23,0.877278
1-15,2,0
3-11,77,0.308269
3-14,98,0.082069
2-19,45,0.203833
3-12,29,0.985783
3-11,29,0.557446
4-17,41,0.0332689
2-7,8,1.49505
4-12,22,1.46097
1-13,14,1.39927
2-10,32,0.935527
4-10,15,0.41742
1-11,20,1.1916
3-8,30,1.08445
4-3,17,2.14119
2-20,22,0.450459
1-2,5,2.35528
2-19,97,-0.0315733
3-14,22,0.715875
3-6,33,1.34469
2-9,45,0.94655
2-3,1,0
3-5,29,2.01763
3-5,57,1.46014
2-18,26,0.696117
1-10,66,0.616413
1-1,30,3.36229
4-1,21,2.68934
1-17,50,0.303666
3-4,42,2.07487
4-19,30,0
2-3,56,1.84435
2-9,2,0
4-8,92,0.186608
3-2,29,2.67384
4-5,32,1.30821
4-5,34,1.34847
4-5,37,1.56843
4-18,21,0.62613
4-5,35,1.46015
4-17,36,0.0192068
1-13,11,0
3-7,16,1.40119
3-1,12,2.84414
4-15,27,0.62613
1-12,5,0
2-7,11,1.39621
4-12,27,1.66968
1-20,33,0.542063
4-17,43,0.0249548
2-7,14,1.49397
4-12,20,0.13914
3-17,80,0.0290992
3-3,55,1.57601
1-17,19,0.253572
2-20,70,0.066064
2-5,10,2.4336
4-7,27,1.41721
3-20,62,0.0369658
4-5,29,1.44547
2-14,97,0.132465
3-9,12,1.56811
4-4,26,2.18726
4-12,25,1.11312
2-7,9,1.49739
4-9,21,0.307583
3-17,34,0.152471
3-3,57,1.55429
1-17,1,0
4-4,8,2.07018
2-10,75,0.457918
2-15,16,0.11646
3-11,74,0.362701
3-14,99,0.0766382
2-19,44,0.101363
3-12,26,0.808805
1-15,3,0
3-18,62,0.185048
2-11,68,0.436561
4-17,37,0.0278129
1-13,10,0
2-7,4,0
4-12,26,1.32183
3-7,17,1.33648
3-1,13,3.33913
4-15,26,0.76527
1-12,6,0
1-8,40,1.45318
4-16,42,0.0373442
2-14,37,0.824487
3-18,99,0.0691335
2-11,31,1.14378
1-15,17,0.942217
4-2,1,0
4-11,12,1.18269
1-16,24,0.451315
4-4,6,0.83484
2-10,65,0.580686
2-15,10,0
4-4,12,1.82144
2-10,79,0.408643
2-15,20,0.456671
3-7,42,1.43357
3-1,6,3.89118
1-12,31,1.02341
1-13,17,0.756993
3-8,19,1.30624
3-2,42,2.54115
1-18,11,0
3-8,35,0.974283
1-11,53,0.802311
1-8,17,1.44888
4-20,81,0.00965873
2-5,50,1.62103
1-19,44,0.138463
1-7,17,1.46599
2-9,70,0.613142
1-4,22,3.03278
1-3,23,2.6305
2-6,21,1.55883
1-14,15,1.05241
3-7,4,0
1-4,23,2.29065
2-9,71,0.599191
4-6,3,0
2-17,75,0.0631402
1-2,17,3.06307
1-17,39,0.609022
4-1,6,2.89656
3-5,46,1.6976
1-10,81,0.45259
1-1,17,3.63569
2-19,87,0.0214166
3-14,40,0.2233
2-1,23,3.40049
4-14,58,0.0808344
3-20,30,0.253931
2-17,13,0
2-1,73,2.26928
3-13,6,0
4-18,84,0.0689151
4-14,53,0.0936474
3-20,25,0.262975
2-17,12,0
2-1,72,2.22976
3-13,5,0
4-18,87,0.0687758
4-14,52,0.128584
3-20,24,0.482816
2-17,3,0
2-1,79,2.12485
2-1,67,2.38063
3-3,32,2.0591
3-17,45,0.113799
2-11,15,1.44799
1-15,1,0
3-11,76,0.351564
3-14,93,0.0982634
2-19,42,0.091675
3-12,28,1.00866
1-20,32,0.528248
4-17,40,0.0439582
2-7,15,1.45794
4-12,23,1.18269
1-13,15,1.10153
2-14,63,0.322859
4-10,63,0.315903
3-8,29,1.23002
4-3,16,2.12806
2-20,23,0.773131
1-2,6,3.76862
4-2,12,2.34
1-16,29,0.570666
4-11,17,0
3-10,75,0.388374
1-19,60,0.104534
4-2,6,2.32221
1-16,27,0.529342
4-11,15,0.97398
3-10,77,0.354095
1-19,50,0.107429
3-5,28,2.16853
1-13,33,0.791941
1-20,6,0
4-17,10,0
4-17,8,0
4-2,17,2.32819
4-11,28,0.536196
1-6,66,1.07449
2-9,12,1.51785
2-3,38,2.16379
4-16,6,0
1-8,78,0.597903
4-10,21,0.505936
1-11,10,0
2-14,17,0.709419
1-20,12,0
4-17,4,0
1-20,5,0
4-17,15,0
2-9,1,0
2-3,37,2.18277
1-20,3,0
4-17,9,0
4-16,14,0
1-20,20,0.368543
3-5,6,0.943369
4-17,28,0
4-16,5,0
1-8,79,0.588537
4-10,20,0.533367
1-11,11,1.31665
2-14,16,0.818289
1-20,13,0
2-9,15,1.26018
2-3,39,2.23113
4-17,7,0
4-11,31,0.305203
4-2,22,2.17574
1-6,67,1.19536
2-9,13,1.65426
2-3,33,2.23752
4-17,5,0
1-13,32,0.94837
1-8,75,0.819759
4-10,24,0.58613
1-11,15,0.829495
2-14,20,0.854041
1-20,1,0
4-17,11,0
4-17,14,0
2-12,3,0
4-17,13,0
4-16,23,0.6957
1-20,31,0.356186
1-10,62,0.61869
1-1,50,2.82806
3-5,13,1.9878
2-9,61,0.682051
2-3,17,2.73074
4-17,21,0
4-16,4,0
1-20,2,0
2-9,14,1.23331
2-3,36,2.22902
4-17,6,0
3-13,3,0
4-18,73,0.124702
4-14,54,0.160063
3-20,26,0.211493
2-17,1,0
2-1,77,2.15096
2-2,69,1.91299
1-20,29,0.665394
4-16,21,0.41742
2-19,26,0.529351
3-6,10,1.10338
1-19,32,0.338149
1-12,9,0
4-15,23,0.76527
3-14,13,0
3-6,42,1.21527
2-20,13,0
1-2,8,3.08152
1-6,77,0.965332
4-2,16,3.04133
4-11,29,0.263997
1-6,74,1.02456
4-11,36,0.33963
4-2,25,2.26973
1-1,52,2.70622
1-10,60,0.663425
2-12,32,1.07232
2-1,43,2.96094
4-18,82,0.0870437
3-13,8,0
3-17,83,0.0507607
3-3,54,1.62212
1-17,18,0.783601
3-20,57,0.0186564
4-5,28,2.37015
4-5,25,1.88161
2-15,33,0.716018
3-9,9,1.73229
4-4,25,2.24611
4-3,23,1.7798
4-4,15,1.78222
2-10,72,0.473093
2-15,19,0.44586
4-16,1,0
1-8,83,0.574947
4-10,16,0.34785
2-14,12,0
1-20,9,0
4-2,20,1.9565
4-11,25,0.629709
1-16,21,0.324792
1-6,65,1.15663
2-9,11,1.11069
2-3,35,2.24463
3-5,3,0
4-17,3,0
3-11,40,0.701985
1-7,10,1.31215
2-12,9,0
3-6,37,1.36535
3-14,18,0.921802
1-10,7,0
2-12,8,0
1-10,4,0
2-12,23,0.964943
1-10,5,0
3-6,43,1.26334
3-14,12,0
1-16,85,0.0921482
1-6,1,0
1-5,65,1.3981
2-12,22,1.0517
1-10,2,0
3-6,40,1.28602
3-14,15,1.46932
4-3,92,0.870742
2-16,11,0
1-16,87,0.0870365
1-6,7,0.521098
1-5,71,1.2052
2-12,20,1.06491
4-3,94,0.846538
2-16,13,0
4-3,93,0.887838
2-16,10,0
1-16,86,0.0940084
1-6,4,0
1-5,70,1.31853
2-12,19,1.02667
1-10,1,0
4-3,95,0.954629
2-16,12,0
2-1,34,3.35447
4-18,93,0.0240436
3-13,15,0.0897453
3-18,98,0.0606574
2-11,16,1.06829
1-15,16,2.13796
4-4,1,0
2-10,66,0.491226
2-15,9,0
3-10,24,1.09319
2-15,7,0
1-13,16,0.810951
1-12,16,1.01283
3-8,26,0.875907
3-8,18,1.14654
3-2,41,2.38317
4-8,73,0.272352
2-10,44,0.756684
4-10,11,0.97398
1-11,16,1.54556
1-20,4,0
4-17,12,0
1-7,31,1.9507
2-12,4,0
4-20,80,0.0048232
2-5,51,1.59506
1-19,45,0.161229
2-19,1,0
3-6,1,0
1-7,16,1.58362
4-13,61,0.105208
1-3,20,2.46556
1-14,14,1.39099
2-6,20,1.37498
3-7,5,0
3-8,84,0.426432
3-6,86,0.757461
3-14,65,0.257876
2-9,92,0.428383
1-4,16,2.8688
1-4,24,2.39525
2-9,68,0.594074
4-6,2,0
1-5,28,2.02156
2-20,37,0.315048
1-2,16,2.81789
4-1,7,2.2095
3-5,47,1.74144
1-10,80,0.462012
1-1,16,3.70101
2-1,21,3.34646
2-1,66,2.45723
4-14,55,0.163956
3-20,27,0.427856
2-17,2,0
2-1,78,2.20553
2-1,2,5.52715
1-10,28,1.29356
1-15,10,0
3-6,13,2.09609
2-19,21,0.615089
3-12,21,0.709614
1-15,12,0
3-11,75,0.382653
3-14,96,0.0973527
2-19,47,0.0667167
3-12,27,0.974595
1-13,4,0
4-15,20,0.48699
1-12,12,1.7365
2-7,18,1.39366
4-12,16,0.76527
1-11,70,0.614563
4-10,65,0.278861
1-8,2,0
3-8,28,1.14696
2-17,21,0.521886
1-16,4,0
4-2,5,2.43599
4-11,8,0
3-10,80,0.385856
1-19,55,0.121307
4-2,13,2.42719
1-16,28,0.611397
4-11,16,0.6957
1-19,63,0.0687276
3-10,72,0.40084
4-2,3,3.26979
1-16,30,0.665957
4-11,18,0.06957
3-10,78,0.346897
1-19,49,0.139358
2-9,35,0.99531
2-3,27,2.22512
1-10,36,1.14271
1-1,60,2.51791
3-5,27,2.00098
3-5,59,1.38918
2-18,24,0.643008
1-10,68,0.569757
1-1,28,3.29763
4-1,11,2.61639
4-18,65,0.160166
1-17,60,0.156588
4-15,75,0.149866
4-19,4,0
2-3,50,1.92639
2-9,24,1.17067
4-8,90,0.205593
3-2,27,2.62771
2-1,76,2.16114
1-20,18,0
4-16,20,0.34785
1-20,16,0
4-16,10,0
1-20,19,0
4-16,11,0
1-20,17,0
4-16,9,0
1-12,17,0.736943
1-20,22,0.294142
4-16,8,0
1-10,11,1.63319
3-6,17,1.50576
3-14,6,0
2-12,29,0.905344
2-20,12,0
1-2,15,3.32742
1-1,48,2.828
1-10,48,0.788739
2-12,36,1.06934
4-17,38,0.0402505
1-13,13,1.3361
4-17,45,0.0314204
1-13,2,0
4-15,18,0
1-12,14,0.996891
2-7,12,1.83942
4-12,18,0.27828
2-17,67,0.0812488
2-8,1,0
1-14,1,0
2-6,3,0
1-3,9,2.7437
4-6,27,1.16671
4-5,27,2.31472
2-15,32,0.674724
3-9,14,1.02964
4-4,24,1.76829
4-13,43,0.0976634
4-5,41,1.64331
4-18,17,0
1-13,12,0
4-17,39,0.0734881
2-7,10,1.0963
4-12,24,1.60011
3-7,31,1.60584
3-1,11,3.33597
4-15,28,1.53054
1-12,4,0
4-2,23,1.94603
4-11,30,0.426519
1-6,64,1.1267
2-9,10,0.925086
2-3,32,2.31561
4-17,2,0
3-11,41,0.732979
1-7,9,1.34821
2-12,10,0
3-6,36,1.45794
3-14,19,0.726311
1-10,6,0
4-16,18,0.06957
1-20,24,0.420672
3-5,18,1.90515
2-9,56,0.696491
2-3,18,2.07777
4-17,16,0
2-18,83,0.164585
1-9,7,0
3-19,99,-0.0732256
3-3,42,1.88462
3-17,55,0.075312
2-11,9,0
2-19,16,0
3-12,22,1.25226
1-15,15,1.92608
4-11,13,1.25226
1-16,25,0.501926
4-4,7,0.90441
2-10,64,0.574487
2-15,11,0
4-4,9,1.09379
2-10,74,0.518359
2-15,17,0.39888
4-2,7,2.45641
4-11,14,1.3914
1-16,26,0.607784
2-10,67,0.532269
2-15,8,0
4-4,14,2.55416
2-10,73,0.451013
2-15,18,0.466042
3-2,21,2.57293
4-8,84,0.232265
2-10,71,0.472467
2-15,12,0
4-2,2,4.10463
4-11,19,0.20871
1-16,31,0.657308
2-10,70,0.484688
2-15,13,0
3-2,23,2.88002
4-8,86,0.337861
2-10,69,0.50569
2-15,14,0
4-5,36,1.38716
4-18,20,0.62613
4-17,42,0.0873779
2-7,13,1.76332
4-12,21,0.83484
1-13,1,0
4-15,17,0.34785
1-12,15,1.64503
1-18,13,0
1-11,51,0.782771
1-8,23,2.2342
3-8,33,1.02879
2-15,6,0
3-11,32,0.498533
2-12,17,0.91191
1-10,15,1.18876
3-10,31,0.951614
2-15,4,0
4-15,74,0.141295
4-19,5,0
4-8,91,0.213737
3-2,26,2.81325
2-3,61,1.70077
2-9,25,0.989364
4-14,56,0.107501
3-20,28,0.226103
2-17,15,0
2-1,75,2.29739
1-7,15,1.51122
4-13,64,0.148282
3-8,68,0.620389
4-6,29,1.23372
2-17,73,0.0668562
2-19,90,0.0148814
3-14,45,0.380532
2-1,26,3.48646
3-2,16,2.87884
4-8,81,0.269664
2-10,68,0.563431
1-8,76,0.675738
4-10,19,0.13914
2-14,19,0.698135
1-11,8,0
2-15,15,0.747321
2-1,41,2.96715
1-10,55,0.747181
2-12,25,0.853205
2-1,3,5.00155
2-12,15,1.32509
1-10,29,1.09423
2-19,99,-0.126429
3-6,35,1.38873
3-14,20,0.958675
3-17,97,0.0151951
3-19,41,0.0495209
4-19,81,0.00772375
1-15,14,0
3-19,96,0.00531822
3-3,45,1.8805
3-17,54,0.107995
2-11,10,0
3-11,73,0.350537
2-19,17,0
3-12,25,0.950525
1-15,9,0
2-19,18,0
3-12,20,0.702657
4-17,46,0.0704244
4-15,21,0.83484
1-12,11,0
1-13,5,0
2-7,17,1.20905
4-12,17,0
2-17,20,0.504716
1-16,5,0
4-2,4,2.35127
4-11,9,0
3-10,83,0.355406
1-19,52,0.0898892
3-10,73,0.391655
1-19,62,0.0768538
1-10,8,0
2-12,28,0.946475
2-12,34,1.19002
1-10,54,0.920621
2-12,26,1.02551
1-1,49,2.8289
1-10,49,0.797259
2-12,35,1.03701
1-1,51,3.02152
1-10,63,0.695457
2-12,33,1.05013
1-16,81,0.113442
1-6,5,0
1-5,69,1.31748
2-12,18,0.793341
1-10,14,1.41619
4-3,88,0.879006
2-16,15,0
4-5,21,2.05915
1-12,10,0
4-15,22,0.62613
2-20,1,0
1-2,12,3.66813
3-8,36,0.981003
1-11,62,0.6981
1-8,26,1.81934
3-2,18,2.84666
4-8,83,0.278399
3-2,83,1.62301
1-8,74,0.688779
2-14,21,0.960052
1-11,14,1.30445
4-10,25,0.643492
2-2,18,2.64433
1-17,8,0
4-9,28,0.55757
4-19,97,-0.0779415
3-17,81,0.035037
3-3,52,1.74216
1-17,28,0.643701
2-20,71,0.0499233
4-5,23,1.52241
4-5,26,2.17099
2-15,27,0.671671
4-4,23,2.02412
1-10,51,0.842677
2-12,37,1.07877
4-13,44,0.131046
4-5,40,1.55693
4-18,16,0
1-7,12,2.15245
4-16,17,0.20871
1-20,25,0.713213
3-5,19,1.20037
2-9,59,0.70551
2-3,19,1.97103
4-17,19,0.20871
2-18,82,0.181677
1-9,6,0
2-19,29,0.232496
3-6,5,0
1-19,33,0.235735
1-12,8,0
4-15,8,0
1-18,12,0
1-11,50,0.980664
1-8,22,1.75499
3-8,32,0.904057
2-15,5,0
3-11,33,0.605507
4-2,10,1.93081
1-6,71,0.998195
4-11,27,0.495755
1-16,23,0.487481
3-10,30,0.726325
4-14,60,0.145286
3-20,16,0
2-17,11,0
2-1,71,2.30235
4-15,68,0.191152
4-18,3,0
3-13,57,0.198705
4-19,15,0
1-7,14,1.67407
4-13,59,0.0981197
3-10,35,0.896934
1-3,22,2.58522
2-6,18,1.45362
3-10,34,0.696099
3-5,65,1.25732
1-10,74,0.554293
1-1,6,3.33329
4-6,28,1.21513
2-17,74,0.0646651
3-17,18,0.56143
3-3,9,2.53443
2-2,24,2.7904
1-17,2,0
3-17,35,0.0460053
3-3,38,1.89154
2-12,13,1.41866
1-10,27,1.26663
2-1,44,2.96613
2-1,40,3.36878
1-10,24,1.07746
2-12,12,2.31195
3-6,38,1.49272
3-14,17,1.33853
4-3,89,1.02812
2-16,14,0
1-10,25,1.30981
2-12,11,0
3-6,39,1.31019
3-14,16,1.29887
4-3,90,0.948545
2-16,1,0
2-12,16,1.08885
1-10,12,2.0099
3-6,18,1.40569
3-14,5,0
4-3,86,1.01727
2-16,5,0
3-3,99,0.804913
3-19,42,0.0321126
4-19,82,0.00779717
3-11,2,0
4-3,87,0.849473
2-16,4,0
4-18,86,0.0740532
3-13,4,0
3-19,40,0.026423
4-19,80,0.00879007
4-18,90,0.0635455
3-13,16,0.0897453
3-11,83,0.325532
3-6,15,1.38591
2-19,23,0.408146
3-12,19,0.512035
3-8,17,1.42943
3-2,40,2.64956
2-14,59,0.289469
4-10,59,0.319993
4-10,92,0.15924
1-11,67,0.630064
1-8,7,0
3-10,23,0.886227
2-17,23,0.310734
1-19,41,0.135135
2-19,5,0
